# Swedish Computer Shops Database
# Generated: 2026-04-10
# License: CC-BY-4.0
# Attribution: Contains data from Bolagsverket and SCB, licensed under CC-BY-4.0
#   as EU High Value Datasets.
# Sources:
#   SCB bulk file: https://vardefulla-datamangder.bolagsverket.se/scb/scb_bulkfil.zip
#   Bolagsverket bulk file: https://vardefulla-datamangder.bolagsverket.se/bolagsverket/bolagsverket_bulkfil.zip
#   SCB Branschnyckeltal API (turnover estimates)
# Note: Sole traders excluded for privacy.
#   Turnover estimates are industry medians by SNI code, not company-specific.
#   Only active companies included. Headquarters and holding companies excluded.
org_number,company_name,legal_form,legal_form_description,registration_date,status,address,co_address,postal_code,city,municipality,county,primary_sni,primary_sni_description,all_sni_codes,all_sni_descriptions,business_description,match_method,match_confidence,b2c_b2b,shop_category,chain_group,chain_type,parent_company,ultimate_owner,classification_confidence,classification_method,matched_keyword,estimated_turnover_sek,turnover_source,turnover_year,data_source,extraction_date,data_license
165564878824,MOBILCOMMUNICATION I ÖSTERSUND AKTIEBOLAG,AB,Aktiebolag,19940528.0,active,Fagerbacken 80,,83148,ÖSTERSUND,,,47402,Retail: software,"47402,95311",Retail: software; 95311,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562080696,MOVEUS LJUD & BILD & FÄRGHALL AKTIEBOLAG,AB,Aktiebolag,19810101.0,active,KARLSHAMNSVÄGEN 17,,37533,MÖRRUM,,,47531,,"47531,47403",47531; Retail: consumer electronics,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564063955,MR PRODUKTION SPECIALMASKINER AB,AB,Aktiebolag,19900924.0,active,GÄLLSEBO NYLUND 1,,54692,MÖLLTORP,,,28420,,"28420,47401",28420; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165563953800,MR TV I VÄRÖBACKA AKTIEBOLAG,AB,Aktiebolag,19900611.0,active,BOX 292,SV STANDARDBOLAG,79127,FALUN,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594542994,MRC Jämtland AB,AB,Aktiebolag,20231027.0,active,FAGERBACKEN 66,,83148,ÖSTERSUND,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562486299,MRDUO AB,AB,Aktiebolag,19841125.0,active,ÅGATAN 31,,57331,TRANÅS,,,46900,,"46900,47403,52260,64994",46900; Retail: consumer electronics; 52260; 64994,,sni_code,high,B2B,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562469758,MSR Createch AB,AB,Aktiebolag,19841007.0,active,KUSKVÄGEN 4,,19162,SOLLENTUNA,,,70200,,"70200,86930,62201,47402",70200; 86930; 62201; Retail: software,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566512231,MULTITECH DATA I SVERIGE AB,AB,Aktiebolag,20031120.0,active,ÅSTADALSVÄGEN 3,,70281,ÖREBRO,,,47401,Retail: computers & peripherals,"47401,62201",Retail: computers & peripherals; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564027075,MUNKEDALS TELE RADIO AKTIEBOLAG,AB,Aktiebolag,19900730.0,active,MÄSTAREVÄGEN 3,,45535,MUNKEDAL,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165560845512,MUSIK & RADIOCITY I HÄLSINGBORG AKTIEBOLAG,AB,Aktiebolag,19720101.0,active,STORGATAN 53 B,FOTOCENTER HÖGANÄS,26331,HÖGANÄS,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169165734352,MUSIKFRONT HANDELSBOLAG,HB/KB,Handelsbolag / Kommanditbolag,19870212.0,active,VÄSTRA UGGELSÄTER SNICKARGÅRN,MATS DANIELSSON,66192,SÄFFLE,,,77390,,"77390,47403",77390; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569237174,MX Konsult AB,AB,Aktiebolag,20130228.0,active,MYRÄNGSVÄGEN 56 B,AROS AYATINEJAD,14142,HUDDINGE,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595599431,Ma Car Care AB,AB,Aktiebolag,20251212.0,active,HÄRGUSSERÖD 108,,44494,UCKLUM,,,47403,Retail: consumer electronics,"47403,95290",Retail: consumer electronics; 95290,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568431299,Macpatric AB,AB,Aktiebolag,20110224.0,active,ERIK DAHLBERGSGATAN 12,,11532,STOCKHOLM,,,47401,Retail: computers & peripherals,"47401,43210,62201",Retail: computers & peripherals; 43210; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594886276,MacroTronica AB,AB,Aktiebolag,20240705.0,active,RÅDJURSSTIGEN 15,,15592,NYKVARN,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595152900,Magnetron Gaming (MTG) AB,AB,Aktiebolag,20250117.0,active,VON UTFALLSGATAN 14 C,,41505,GÖTEBORG,,,47401,Retail: computers & peripherals,"47401,47123",Retail: computers & peripherals; Internet retail: broad assortment,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565588000,Main Store Sthlm AB,AB,Aktiebolag,19980827.0,active,ULVSUNDAVÄGEN 185 C,,16867,BROMMA,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567659767,Maison Nordique i GBG AB,AB,Aktiebolag,20080918.0,active,SPADEGATAN 9,BOX: 75,42422,ANGERED,,,77390,,"77390,47403",77390; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566761440,Management of Sweden MOS AB,AB,Aktiebolag,20050209.0,active,EDESNÄS,,13056,UTÖ,,,47403,Retail: consumer electronics,"47403,43210,56110",Retail: consumer electronics; 43210; 56110,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566829452,Marcussoft AB,AB,Aktiebolag,20050801.0,active,ELOFS BACKE 1,,59341,VÄSTERVIK,,,62100,,"62100,47401,77330,85594",62100; Retail: computers & peripherals; 77330; 85594,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568385891,Mats Audio i Åsa AB,AB,Aktiebolag,20110120.0,active,ÅSA RUNDVÄG 15,,43955,ÅSA,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567756852,Maxicom Aktiebolag,AB,Aktiebolag,20090115.0,active,ÖJELUNDA 101,,52377,BLIDSBERG,,,47402,Retail: software,"47402,46502,95311",Retail: software; Wholesale: electronic components; 95311,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594953209,Maxsimracing AB,AB,Aktiebolag,20240906.0,active,DROTTNINGGATAN 9,,58225,LINKÖPING,,,47401,Retail: computers & peripherals,"47401,47811,47404,47634,47813",Retail: computers & peripherals; 47811; Retail: telecom equipment; 47634; 47813,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697411115,Mazika I Stockholm Handelsbolag,HB/KB,Handelsbolag / Kommanditbolag,20090312.0,active,BOCKGRÄND 25,,17545,JÄRFÄLLA,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569720864,McMaster AB,AB,Aktiebolag,20140522.0,active,DOVHJORTSVÄGEN 14,,72242,VÄSTERÅS,,,47401,Retail: computers & peripherals,"47401,62201,62202,63100,90110",Retail: computers & peripherals; 62201; 62202; 63100; 90110,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591981419,Mecimart AB,AB,Aktiebolag,20190314.0,active,FJÄRDHOLMSGRÄND 4,,12744,SKÄRHOLMEN,,,47404,Retail: telecom equipment,"47404,46502,62100,95102,47402",Retail: telecom equipment; Wholesale: electronic components; 62100; Repair: telecom equipment; Retail: software,,sni_code,high,B2C,Telecom Equipment,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594151648,Medelhavs Livs AB,AB,Aktiebolag,20221230.0,active,VÅRBERGSTORGET 9,,12743,SKÄRHOLMEN,,,47711,,"47711,47721,46340,47403,46499",47711; 47721; 46340; Retail: consumer electronics; 46499,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565167615,Mediacenter Östergötland AB,AB,Aktiebolag,19950813.0,active,JERIKODALSGATAN 4,,59530,MJÖLBY,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569838823,Mediatel Elektronik JJ AB,AB,Aktiebolag,20140925.0,active,LEXTORPSVÄGEN 489,JEAN-PIERRE HELOU,46164,TROLLHÄTTAN,,,95101,Repair: computers,"95101,95102,47401",Repair: computers; Repair: telecom equipment; Retail: computers & peripherals,,sni_code,high,Service,Computer Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169696744458,Melitea Kommanditbolag,HB/KB,Handelsbolag / Kommanditbolag,20080604.0,active,SVEAVÄGEN 166,MELITEA,11346,STOCKHOLM,,,47402,Retail: software,"47402,47403",Retail: software; Retail: consumer electronics,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568411994,Melker Olsson AB,AB,Aktiebolag,20110210.0,active,HÄLSINGBERGSVÄGEN 40,,79144,FALUN,,,47401,Retail: computers & peripherals,"47401,70200",Retail: computers & peripherals; 70200,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591178354,Melo Deal AB,AB,Aktiebolag,20170706.0,active,SOLHEMSGATAN 18,,43144,MÖLNDAL,,,90390,,"90390,47693,47403,47691",90390; 47693; Retail: consumer electronics; 47691,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567737902,Mendit i Umeå AB,AB,Aktiebolag,20081218.0,active,RÖDHAKEVÄGEN 9,,90651,UMEÅ,,,62100,,"62100,47401",62100; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594160441,Mentality Sales AB,AB,Aktiebolag,20221230.0,active,BOX 1234  I ÖSTERGÖTLAND,ADVOKATFIRMAN GLIMSTEDT,60042,NORRKÖPING,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562103431,Meny Telecom AB,AB,Aktiebolag,19810101.0,active,HONNÖRSGATAN 4 B,,35236,VÄXJÖ,,,46503,,"46503,43210,47402,46501,46432",46503; 43210; Retail: software; Wholesale: computers & peripherals; 46432,,sni_code,high,B2B,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562335520,Merit Nova AB,AB,Aktiebolag,19830514.0,active,RYCKEPUNGSVÄGEN 7,,79177,FALUN,,,46503,,"46503,43210,47402,62900,95311",46503; 43210; Retail: software; 62900; 95311,,sni_code,high,B2B,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165561291609,Mersound Funktionell Musik i Helsingborg AB,AB,Aktiebolag,19720101.0,active,BOX 3,,25053,HELSINGBORG,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566274394,Mhub SAAS AB,AB,Aktiebolag,20020509.0,active,KUNGSGATAN 37,,11156,STOCKHOLM,,,73120,,"73120,47401",73120; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566791777,Michael Fahlström IT AB,AB,Aktiebolag,20050414.0,active,ÖSTANÅ 130,,82894,EDSBYN,,,47401,Retail: computers & peripherals,"47401,62100",Retail: computers & peripherals; 62100,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567169536,MickeB Installation AB,AB,Aktiebolag,20061207.0,active,SANDGATAN 36,MIKAEL BERVALL,60247,NORRKÖPING,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562136886,Midab Data Aktiebolag,AB,Aktiebolag,19820101.0,active,GÖDASTORP 108,,31197,FALKENBERG,,,62100,,"62100,62201,1110,47401,1250",62100; 62201; 1110; Retail: computers & peripherals; 1250,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568878697,Millenion AB,AB,Aktiebolag,20120315.0,active,RÅBY 31,,75594,UPPSALA,,,62100,,"62100,47401,62201",62100; Retail: computers & peripherals; 62201,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592590276,Millners El AB,AB,Aktiebolag,20200612.0,active,PARALLELLGATAN 94 D,,91232,VILHELMINA,,,43210,,"43210,47403,47541,47404",43210; Retail: consumer electronics; 47541; Retail: telecom equipment,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595293878,Milton & partners AB,AB,Aktiebolag,20250502.0,active,FJÄLKINGEVÄGEN 1,KATARINA SNYGG,29147,KRISTIANSTAD,,,69201,,"69201,47401",69201; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568921778,Min Service sverige AB,AB,Aktiebolag,20120503.0,active,PER ALBIN HANSSONS VÄG 40,,21432,MALMÖ,,,47402,Retail: software,"47402,95102,95101",Retail: software; Repair: telecom equipment; Repair: computers,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567153795,Mindpool AB,AB,Aktiebolag,20061116.0,active,LÄROVERKSVÄGEN 22,PEDER GROTH,18141,LIDINGÖ,,,59110,,"59110,47403,62100",59110; Retail: consumer electronics; 62100,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593301442,Minequips AB,AB,Aktiebolag,20210813.0,active,AGNESFRIDSVÄGEN 179,,21375,MALMÖ,,,46501,Wholesale: computers & peripherals,"46501,47401",Wholesale: computers & peripherals; Retail: computers & peripherals,,sni_code,high,B2B,IT Distribution (Wholesale),Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591528442,Minestorm AB,AB,Aktiebolag,20180315.0,active,TOBAKSGATAN 12,GÜRHAN KAYA,27141,YSTAD,,,79120,,"79120,85510,47401",79120; 85510; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591814503,Mirelle AB,AB,Aktiebolag,20181122.0,active,STORSKIFTESVÄGEN 148,SALAH TOMA,14560,NORSBORG,,,95102,Repair: telecom equipment,"95102,95101,47402",Repair: telecom equipment; Repair: computers; Retail: software,,sni_code,high,Service,Telecom Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569423287,MoRexCom AB,AB,Aktiebolag,20130913.0,active,FAGERBACKEN 66,MRC AB,83148,ÖSTERSUND,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569015927,Mobello AB,AB,Aktiebolag,20120823.0,active,BOX 266,,18206,DJURSHOLM,,,47402,Retail: software,"47402,47722",Retail: software; 47722,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568090541,Mobiehl Solutions AB,AB,Aktiebolag,20100520.0,active,TRÄFFGATAN 2,,13644,HANDEN,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567810212,Mobil & Datorbutiken i Sverige AB,AB,Aktiebolag,20090423.0,active,CENTRALGATAN 24 A,HANS DAHLBERG,14932,NYNÄSHAMN,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566817622,Mobil Cloud Center Europe AB,AB,Aktiebolag,20050616.0,active,BOX 1545,SWEDISH TV-NET SOLUTION AB,17129,SOLNA,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594945379,Mobil Dator Fix Sverige AB,AB,Aktiebolag,20240830.0,active,VÄRMLANDSVÄGEN 3,,69132,KARLSKOGA,,,95102,Repair: telecom equipment,"95102,47751,47752",Repair: telecom equipment; 47751; 47752,,name_keyword,low,Service,Telecom Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592567621,Mobil- och datorservice i Falkenberg AB,AB,Aktiebolag,20200522.0,active,NYGATAN 28,,31130,FALKENBERG,,,95101,Repair: computers,"95101,95102",Repair: computers; Repair: telecom equipment,,sni_name_confirmed,medium,Service,Computer Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565924908,Mobilect AB,AB,Aktiebolag,20000711.0,active,Värmlandsvägen 52,,69137,KARLSKOGA,,,47402,Retail: software,"47402,47403",Retail: software; Retail: consumer electronics,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592231319,Mobileparts Sweden AB,AB,Aktiebolag,20191025.0,active,MÄLDGATAN 18  LGH 1001,HABIBULLA SABIROV,17542,JÄRFÄLLA,,,95102,Repair: telecom equipment,"95102,47402,95101",Repair: telecom equipment; Retail: software; Repair: computers,,sni_code,high,Service,Telecom Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569778045,Mobilfrid AB,AB,Aktiebolag,20140717.0,active,DRAGONVÄGEN 86,,19470,UPPLANDS VÄSBY,,,95102,Repair: telecom equipment,"95102,47403,47711,47541,47641",Repair: telecom equipment; Retail: consumer electronics; 47711; 47541; 47641,,sni_code,high,Service,Telecom Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590216148,Mobilhem Stockholm AB,AB,Aktiebolag,20150723.0,active,FRUÄNGSGÅNGEN 5,,12952,HÄGERSTEN,,,49410,,"49410,95101,47402,47401,47403",49410; Repair: computers; Retail: software; Retail: computers & peripherals; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593304453,Mobilio AB,AB,Aktiebolag,20210813.0,active,LILLA TORG 3,,21134,MALMÖ,,,61900,,"61900,82200,70200,47402",61900; 82200; 70200; Retail: software,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594377821,Mobilit Sverige AB,AB,Aktiebolag,20230616.0,active,ÖSTERLÅNGGATAN 11,,54237,MARIESTAD,,,47401,Retail: computers & peripherals,"47401,95101,47402",Retail: computers & peripherals; Repair: computers; Retail: software,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567389738,Mobilluren i Motala Aktiebolag,AB,Aktiebolag,20070927.0,active,SKOGSGATAN 8,,59136,MOTALA,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591263446,Mobilmaster i Lidingö AB,AB,Aktiebolag,20170928.0,active,SKÄRHOLMSGÅNGEN 32,: MOBILMASTER,12748,SKÄRHOLMEN,,,46502,Wholesale: electronic components,"46502,46503,47402",Wholesale: electronic components; 46503; Retail: software,,sni_code,high,B2B,Electronic Components (Wholesale),Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590713425,Mobilsmart Nord AB,AB,Aktiebolag,20160728.0,active,ADLERFELTS VÄG 4 F,,21365,MALMÖ,,,46390,,"46390,47402",46390; Retail: software,,sni_code,high,B2B,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594848995,Mobilx Kalmar AB,AB,Aktiebolag,20240531.0,active,NORRA SMEDJEGATAN 4,,37112,KARLSKRONA,,,95102,Repair: telecom equipment,"95102,47402,62900",Repair: telecom equipment; Retail: software; 62900,,sni_code,high,Service,Telecom Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569702425,Modeers Elektronikhandel Värmdö AB,AB,Aktiebolag,20140501.0,active,ORIONS VÄG 1 C,,13444,GUSTAVSBERG,,,47541,,47541,47541,,name_match,medium,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592279730,Montering & Telefoni SV AB,AB,Aktiebolag,20191122.0,active,BOX 2835,,11674,STOCKHOLM,,,47402,Retail: software,"47402,47401,95311",Retail: software; Retail: computers & peripherals; 95311,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569687188,Mora IT AB,AB,Aktiebolag,20140418.0,active,HANTVERKAREGATAN 3,MORA DATORER AB,79231,MORA,,,47401,Retail: computers & peripherals,"47401,47811,63100,64993",Retail: computers & peripherals; 47811; 63100; 64993,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591610851,More Field AB,AB,Aktiebolag,20180607.0,active,BOX 6195,,80006,GÄVLE,,,47402,Retail: software,"47402,82200",Retail: software; 82200,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591981948,Motsol Aktiebolag,AB,Aktiebolag,20190314.0,active,VEGAGATAN 16,STEFAN HULT,73333,SALA,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591831994,Mr Robot AB,AB,Aktiebolag,20181206.0,active,PLANTAGEGATAN 7,DATAGIGANTEN AB,41305,GÖTEBORG,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594124819,Mr Sibil i Växjö AB,AB,Aktiebolag,20221216.0,active,BÄCKGATAN 15,,35230,VÄXJÖ,,,47401,Retail: computers & peripherals,"47401,47402,46502,95101,47404",Retail: computers & peripherals; Retail: software; Wholesale: electronic components; Repair: computers; Retail: telecom equipment,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591162101,Muddest AB,AB,Aktiebolag,20170622.0,active,VINTERSTIGEN 19,PETER LINDAHL,14440,RÖNNINGE,,,63910,,"63910,62100,47401,47404",63910; 62100; Retail: computers & peripherals; Retail: telecom equipment,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568078777,Multiconnect AB,AB,Aktiebolag,20100506.0,active,ÄNGSVÄGEN 12,EMIL LJUNGKVIST,66832,ED,,,47403,Retail: consumer electronics,"47403,47541,73111,90200,96220",Retail: consumer electronics; 47541; 73111; 90200; 96220,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165592447642,Musikfront AB,AB,Aktiebolag,20200228.0,active,V UGGELSÄTER GRÖNA LUND,,66192,SÄFFLE,,,77390,,"77390,90390,47403,70200",77390; 90390; Retail: consumer electronics; 70200,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
